date,province_thai,province_eng,region_thai,region_eng,variable,value
2022-01-01,ตาก,Tak ,ภาคเหนือ,north,occupancy_rate,43.26
2022-01-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,55.74
2022-01-01,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,58.03
2022-01-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,60.52
2022-01-01,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,64.1
2022-01-01,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,52.49
2022-01-01,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,49.51
2022-01-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,50.59
2022-01-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,occupancy_rate,36.87
2022-01-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,occupancy_rate,31.64
2022-01-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,occupancy_rate,34.58
2022-01-01,น่าน,Nan ,ภาคเหนือ,north,occupancy_rate,71.89
2022-01-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,38.23
2022-01-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,46.42
2022-01-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,31.56
2022-01-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.27
2022-01-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,48.67
2022-01-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,61.59
2022-01-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,17.66
2022-01-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,38.43
2022-01-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,28.15
2022-01-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.26
2022-01-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,occupancy_rate,43.7
2022-01-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,32.0
2022-01-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,49.37
2022-01-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,64.89
2022-01-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,41.58
2022-01-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,43.18
2022-01-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,30.22
2022-01-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.71
2022-01-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,37.36
2022-01-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,18.85
2023-01-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,occupancy_rate,75.02
2023-01-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,67.29
2023-01-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,occupancy_rate,48.32
2023-01-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,79.78
2023-01-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,69.54
2023-01-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,65.05
2023-01-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,occupancy_rate,51.03
2023-01-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,59.93
2023-01-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,occupancy_rate,44.25
2023-01-01,ชัยนาท,Chainat ,ภาคกลาง,central,occupancy_rate,42.77
2023-01-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,occupancy_rate,55.17
2023-01-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,occupancy_rate,43.47
2023-01-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,occupancy_rate,62.82
2023-01-01,ลพบุรี,Lopburi ,ภาคกลาง,central,occupancy_rate,58.27
2023-01-01,สระบุรี,Saraburi ,ภาคกลาง,central,occupancy_rate,60.06
2023-01-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,occupancy_rate,40.28
2023-01-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,65.77
2023-01-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,occupancy_rate,44.76
2023-01-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,59.21
2023-01-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,occupancy_rate,41.64
2023-01-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,78.58
2023-01-01,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,55.73
2023-01-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,63.53
2023-01-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,occupancy_rate,46.79
2023-01-01,ระยอง,Rayong ,ภาคตะวันออก,east,occupancy_rate,69.39
2023-01-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,occupancy_rate,48.48
2023-01-01,กระบี่,Krabi ,ภาคใต้,south,occupancy_rate,66.42
2023-01-01,ชุมพร,Chumphon ,ภาคใต้,south,occupancy_rate,58.61
2023-01-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,occupancy_rate,63.46
2023-01-01,พังงา,Phang Nga ,ภาคใต้,south,occupancy_rate,68.35
2023-01-01,ภูเก็ต,Phuket ,ภาคใต้,south,occupancy_rate,82.7
2023-01-01,ระนอง,Ranong ,ภาคใต้,south,occupancy_rate,54.25
2023-01-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,occupancy_rate,72.6
2023-01-01,ตรัง,Trang ,ภาคใต้,south,occupancy_rate,54.87
2023-01-01,นราธิวาส,Narathiwat ,ภาคใต้,south,occupancy_rate,51.59
2023-01-01,ปัตตานี,Pattani ,ภาคใต้,south,occupancy_rate,39.33
2023-01-01,พัทลุง,Phatthalung ,ภาคใต้,south,occupancy_rate,61.95
2023-01-01,ยะลา,Yala ,ภาคใต้,south,occupancy_rate,73.14
2023-01-01,สงขลา,Songkhla ,ภาคใต้,south,occupancy_rate,65.84
2023-01-01,สตูล,Satun ,ภาคใต้,south,occupancy_rate,58.49
2023-01-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,occupancy_rate,89.16
2023-01-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,occupancy_rate,92.89
2023-01-01,น่าน,Nan ,ภาคเหนือ,north,occupancy_rate,90.83
2023-01-01,พะเยา,Phayao ,ภาคเหนือ,north,occupancy_rate,74.38
2023-01-01,แพร่,Phrae ,ภาคเหนือ,north,occupancy_rate,69.72
2023-01-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,occupancy_rate,63.84
2023-01-01,ลำปาง,Lampang ,ภาคเหนือ,north,occupancy_rate,72.86
2023-01-01,ลำพูน,Lamphun ,ภาคเหนือ,north,occupancy_rate,75.02
2023-01-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,occupancy_rate,39.22
2023-01-01,ตาก,Tak ,ภาคเหนือ,north,occupancy_rate,75.41
2023-01-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,occupancy_rate,55.83
2023-01-01,พิจิตร,Phichit ,ภาคเหนือ,north,occupancy_rate,54.78
2023-01-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,occupancy_rate,57.24
2023-01-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,occupancy_rate,65.17
2023-01-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,occupancy_rate,39.87
2023-01-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,occupancy_rate,42.71
2023-01-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,occupancy_rate,51.65
2023-01-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,46.31
2023-01-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,60.82
2023-01-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,73.6
2023-01-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.78
2023-01-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,60.13
2023-01-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,63.17
2023-01-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,52.24
2023-01-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,64.41
2023-01-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,36.73
2023-01-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,68.51
2023-01-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,47.77
2023-01-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,69.07
2023-01-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,73.5
2023-01-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,54.08
2023-01-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,39.57
2023-01-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,63.56
2023-01-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,occupancy_rate,42.94
2023-01-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,58.08
2023-01-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,39.46
2023-01-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,occupancy_rate,48.11
2019-02-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,occupancy_rate,89.19
2019-02-01,ลพบุรี,Lopburi ,ภาคกลาง,central,occupancy_rate,62.81
2019-02-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,occupancy_rate,72.6
2019-02-01,สระบุรี,Saraburi ,ภาคกลาง,central,occupancy_rate,66.38
2019-02-01,ชัยนาท,Chainat ,ภาคกลาง,central,occupancy_rate,77.15
2019-02-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,occupancy_rate,70.39
2019-02-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,occupancy_rate,66.71
2019-02-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,occupancy_rate,72.54
2019-02-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,occupancy_rate,74.15
2019-02-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,occupancy_rate,57.36
2019-02-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,occupancy_rate,71.55
2019-02-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,occupancy_rate,64.65
2019-02-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,occupancy_rate,65.02
2019-02-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,occupancy_rate,60.73
2019-02-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,occupancy_rate,75.13
2019-02-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,occupancy_rate,70.44
2019-02-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,occupancy_rate,90.48
2019-02-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,occupancy_rate,77.28
2019-02-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,occupancy_rate,52.86
2019-02-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,occupancy_rate,87.85
2019-02-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,occupancy_rate,65.38
2019-02-01,ตราด,Trat ,ภาคตะวันออก,east,occupancy_rate,82.58
2019-02-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,occupancy_rate,61.42
